"","county","total_cases","total_cases_perc","total_deaths","total_deaths_perc","population","lon","lat","group"
"170","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.936500549316,45.9225692749023,4
"171","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.953681945801,45.9626770019531,4
"172","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.907852172852,45.9970512390137,4
"173","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.88493347168,46.0371589660645,4
"174","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.88493347168,46.0887260437012,4
"175","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.907852172852,46.1345596313477,4
"176","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.92504119873,46.1803970336914,4
"177","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.970886230469,46.2147750854492,4
"178","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.947959899902,46.2262344360352,4
"179","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.902114868164,46.2205047607422,4
"180","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.833366394043,46.1689414978027,4
"181","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.770347595215,46.1460227966309,4
"182","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.747428894043,46.1517486572266,4
"183","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.758888244629,46.1689414978027,4
"184","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.79899597168,46.1975860595703,4
"185","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.758888244629,46.2033157348633,4
"186","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.707321166992,46.2090454101562,4
"187","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.67293548584,46.1689414978027,4
"188","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.615646362305,46.1689414978027,4
"189","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.546890258789,46.1975860595703,4
"190","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.512512207031,46.2262344360352,4
"191","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.466682434082,46.2262344360352,4
"192","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.43229675293,46.2262344360352,4
"193","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.426574707031,46.1861267089844,4
"194","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.397926330566,46.1689414978027,4
"195","Clatsop",4810,0.119580350039777,50,0.00124303898170247,40224,-123.369270324707,46.1402893066406,4
"196","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.77912902832,45.7048416137695,5
"197","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.910903930664,45.7048416137695,5
"198","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.910903930664,45.7277603149414,5
"199","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.968200683594,45.7277603149414,5
"200","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.973937988281,45.7334899902344,5
"201","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.01976776123,45.7392234802246,5
"202","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.025505065918,45.7678680419922,5
"203","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.34635925293,45.7678680419922,5
"204","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.357818603516,45.8480834960938,5
"205","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.357818603516,46.0371589660645,5
"206","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.369270324707,46.0428886413574,5
"207","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.369270324707,46.0944519042969,5
"208","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.369270324707,46.1402893066406,5
"209","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.329162597656,46.1345596313477,5
"210","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.27759552002,46.1402893066406,5
"211","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.237487792969,46.1517486572266,5
"212","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.22029876709,46.1574783325195,5
"213","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.174468994141,46.1689414978027,5
"214","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-123.117164611816,46.1689414978027,5
"215","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.996841430664,46.1116409301758,5
"216","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.910903930664,46.071533203125,5
"217","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.847877502441,45.9798622131348,5
"218","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.807769775391,45.934024810791,5
"219","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.790588378906,45.8767318725586,5
"220","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.790588378906,45.8423538208008,5
"221","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.790588378906,45.8194351196289,5
"222","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.77912902832,45.7907867431641,5
"223","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.76766204834,45.7678680419922,5
"224","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.77912902832,45.7334899902344,5
"225","Columbia",7987,0.152557588722925,95,0.00181457004240364,52354,-122.77912902832,45.7048416137695,5
"226","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.816177368164,42.811408996582,6
"227","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.833366394043,42.7827568054199,6
"228","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.856285095215,42.7827568054199,6
"229","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.936500549316,42.759838104248,6
"230","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.936500549316,42.7369194030762,6
"231","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.959419250488,42.7369194030762,6
"232","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.005256652832,42.6968154907227,6
"233","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.01099395752,42.6796264648438,6
"234","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.119850158691,42.6738967895508,6
"235","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.12557220459,42.6681671142578,6
"236","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.142761230469,42.6681671142578,6
"237","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.142761230469,42.7197341918945,6
"238","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.154220581055,42.7426528930664,6
"239","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.154220581055,42.7827568054199,6
"240","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.177139282227,42.7827568054199,6
"241","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.177139282227,42.817138671875,6
"242","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.148498535156,42.817138671875,6
"243","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.148498535156,42.8572463989258,6
"244","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.165679931641,42.8744316101074,6
"245","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.217247009277,42.8916206359863,6
"246","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.222984313965,42.9317283630371,6
"247","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.257354736328,42.9317283630371,6
"248","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.257354736328,42.960376739502,6
"249","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.446426391602,42.954647064209,6
"250","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.423522949219,42.9947547912598,6
"251","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.394859313965,43.1093444824219,6
"252","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.33757019043,43.269775390625,6
