"","lon","lat","group","county"
"528",-120.510215759277,45.080322265625,11,"gilliam"
"529",-120.51594543457,45.0975074768066,11,"gilliam"
"530",-120.452911376953,45.1032371520996,11,"gilliam"
"531",-120.464370727539,45.1204261779785,11,"gilliam"
"532",-120.452911376953,45.1318855285645,11,"gilliam"
"533",-120.487297058105,45.1490745544434,11,"gilliam"
"534",-120.493019104004,45.1834526062012,11,"gilliam"
"535",-120.527404785156,45.2006416320801,11,"gilliam"
"536",-120.56177520752,45.2292861938477,11,"gilliam"
"537",-120.544586181641,45.2464752197266,11,"gilliam"
"538",-120.56177520752,45.2636680603027,11,"gilliam"
"539",-120.556045532227,45.2923126220703,11,"gilliam"
"540",-120.544586181641,45.2980422973633,11,"gilliam"
"541",-120.550323486328,45.3209609985352,11,"gilliam"
"542",-120.538864135742,45.4011764526367,11,"gilliam"
"543",-120.510215759277,45.4183654785156,11,"gilliam"
"544",-120.527404785156,45.4355506896973,11,"gilliam"
"545",-120.50447845459,45.4470138549805,11,"gilliam"
"546",-120.51594543457,45.4699325561523,11,"gilliam"
"547",-120.47583770752,45.4699325561523,11,"gilliam"
"548",-120.43000793457,45.4699325561523,11,"gilliam"
"549",-120.447189331055,45.4985771179199,11,"gilliam"
"550",-120.366973876953,45.4928512573242,11,"gilliam"
"551",-120.412803649902,45.5558738708496,11,"gilliam"
"552",-120.412803649902,45.5845222473145,11,"gilliam"
"553",-120.447189331055,45.618896484375,11,"gilliam"
"554",-120.498756408691,45.6360893249512,11,"gilliam"
"555",-120.51594543457,45.6647338867188,11,"gilliam"
"556",-120.573234558105,45.676197052002,11,"gilliam"
"557",-120.596153259277,45.6991119384766,11,"gilliam"
"558",-120.653450012207,45.7277603149414,11,"gilliam"
"559",-120.607620239258,45.7392234802246,11,"gilliam"
"560",-120.556045532227,45.7277603149414,11,"gilliam"
"561",-120.510215759277,45.7048416137695,11,"gilliam"
"562",-120.447189331055,45.6876525878906,11,"gilliam"
"563",-120.212272644043,45.7334899902344,11,"gilliam"
"564",-120.143516540527,45.7735977172852,11,"gilliam"
"565",-120.06330871582,45.7907867431641,11,"gilliam"
"566",-120.006011962891,45.80224609375,11,"gilliam"
"567",-120.006011962891,45.7392234802246,11,"gilliam"
"568",-119.994552612305,45.5272254943848,11,"gilliam"
"569",-120.017471313477,45.5100402832031,11,"gilliam"
"570",-120.017471313477,45.2579383850098,11,"gilliam"
"571",-119.885696411133,45.2464752197266,11,"gilliam"
"572",-119.879959106445,45.1719932556152,11,"gilliam"
"573",-119.759635925293,45.1719932556152,11,"gilliam"
"574",-119.759635925293,45.080322265625,11,"gilliam"
"575",-119.776832580566,45.0860481262207,11,"gilliam"
"576",-119.776832580566,45.0688591003418,11,"gilliam"
"578",-119.645050048828,43.9573211669922,12,"grant"
"579",-119.650772094727,44.2953681945801,12,"grant"
"580",-119.645050048828,44.438606262207,12,"grant"
"581",-119.645050048828,44.8282203674316,12,"grant"
"582",-119.667961120605,44.8339500427246,12,"grant"
"583",-119.667961120605,44.9485397338867,12,"grant"
"584",-119.667961120605,44.9943771362305,12,"grant"
"585",-119.15803527832,44.9943771362305,12,"grant"
"586",-118.510581970215,45.0001029968262,12,"grant"
"587",-118.481941223145,45.0001029968262,12,"grant"
"588",-118.424644470215,44.9714584350586,12,"grant"
"589",-118.350158691406,44.9886474609375,12,"grant"
"590",-118.304328918457,44.9714584350586,12,"grant"
"591",-118.247032165527,44.9542694091797,12,"grant"
"592",-118.224113464355,44.9370803833008,12,"grant"
"593",-118.235572814941,44.89697265625,12,"grant"
"594",-118.235572814941,44.8740577697754,12,"grant"
"595",-118.281402587891,44.8568649291992,12,"grant"
"596",-118.315788269043,44.8396759033203,12,"grant"
"597",-118.292869567871,44.8053016662598,12,"grant"
"598",-118.281402587891,44.7480049133301,12,"grant"
"599",-118.327247619629,44.7422752380371,12,"grant"
"600",-118.361618041992,44.7537307739258,12,"grant"
"601",-118.459030151367,44.7136268615723,12,"grant"
"602",-118.510581970215,44.7193565368652,12,"grant"
"603",-118.499137878418,44.6620597839355,12,"grant"
"604",-118.40746307373,44.6448707580566,12,"grant"
"605",-118.36735534668,44.6563301086426,12,"grant"
"606",-118.310050964355,44.5990333557129,12,"grant"
"607",-118.321510314941,44.570384979248,12,"grant"
"608",-118.344436645508,44.5646591186523,12,"grant"
"609",-118.373077392578,44.5302772521973,12,"grant"
"610",-118.373077392578,44.4844436645508,12,"grant"
"611",-118.378807067871,44.4615249633789,12,"grant"
"612",-118.424644470215,44.4615249633789,12,"grant"
"613",-118.418922424316,44.438606262207,12,"grant"
"614",-118.441833496094,44.4099578857422,12,"grant"
"615",-118.40746307373,44.3755836486816,12,"grant"
"616",-118.436111450195,44.3698501586914,12,"grant"
"617",-118.49340057373,44.2781791687012,12,"grant"
"618",-118.481941223145,44.2552604675293,12,"grant"
"619",-118.378807067871,44.2609901428223,12,"grant"
"620",-118.229835510254,44.2609901428223,12,"grant"
"621",-118.229835510254,44.0318031311035,12,"grant"
"622",-118.596534729004,44.0318031311035,12,"grant"
"623",-118.602256774902,44.0489959716797,12,"grant"
"624",-118.81999206543,44.0432662963867,12,"grant"
"625",-118.81999206543,43.9515914916992,12,"grant"
"626",-119.410133361816,43.9515914916992,12,"grant"
"627",-119.645050048828,43.9573211669922,12,"grant"
"629",-119.885696411133,43.6078186035156,13,"harney"
"630",-119.885696411133,43.6880302429199,13,"harney"
"631",-119.76537322998,43.6880302429199,13,"harney"
"632",-119.76537322998,43.9515914916992,13,"harney"
"633",-119.645050048828,43.9573211669922,13,"harney"
"634",-119.410133361816,43.9515914916992,13,"harney"
"635",-118.81999206543,43.9515914916992,13,"harney"
"636",-118.81999206543,44.0432662963867,13,"harney"
"637",-118.602256774902,44.0489959716797,13,"harney"
"638",-118.596534729004,44.0318031311035,13,"harney"
"639",-118.229835510254,44.0318031311035,13,"harney"
"640",-118.224113464355,43.7797050476074,13,"harney"
"641",-118.24129486084,43.7739753723145,13,"harney"
"642",-118.235572814941,42.9259986877441,13,"harney"
"643",-118.218376159668,42.9145393371582,13,"harney"
"644",-118.218376159668,42.2900161743164,13,"harney"
"645",-118.189727783203,42.2842826843262,13,"harney"
"646",-118.201194763184,42.0092658996582,13,"harney"
"647",-119.306999206543,42.0092658996582,13,"harney"
"648",-119.370025634766,42.0092658996582,13,"harney"
"649",-119.35856628418,42.7541122436523,13,"harney"
"650",-119.685157775879,42.7541122436523,13,"harney"
"651",-119.69660949707,42.7426528930664,13,"harney"
"652",-119.931526184082,42.7483825683594,13,"harney"
"653",-119.942985534668,42.9030799865723,13,"harney"
"654",-119.925796508789,42.9145393371582,13,"harney"
"655",-119.920059204102,43.1781005859375,13,"harney"
"656",-119.885696411133,43.1781005859375,13,"harney"
"657",-119.885696411133,43.6078186035156,13,"harney"
"659",-121.426940917969,45.6933860778809,14,"hood river"
"660",-121.426940917969,45.5157661437988,14,"hood river"
"661",-121.472785949707,45.5100402832031,14,"hood river"
"662",-121.472785949707,45.2464752197266,14,"hood river"
"663",-121.673316955566,45.2464752197266,14,"hood river"
"664",-121.656135559082,45.2751235961914,14,"hood river"
"665",-121.650398254395,45.2923126220703,14,"hood river"
"666",-121.684776306152,45.3037757873535,14,"hood river"
"667",-121.701965332031,45.3266944885254,14,"hood river"
"668",-121.696243286133,45.3725280761719,14,"hood river"
"669",-121.724884033203,45.3897171020508,14,"hood river"
"670",-121.764991760254,45.3954467773438,14,"hood river"
"671",-121.764991760254,45.4183654785156,14,"hood river"
"672",-121.799362182617,45.4412841796875,14,"hood river"
"673",-121.810821533203,45.4527397155762,14,"hood river"
"674",-121.845207214355,45.475658416748,14,"hood river"
"675",-121.86238861084,45.5043067932129,14,"hood river"
"676",-121.902496337891,45.5043067932129,14,"hood river"
"677",-121.913955688477,45.532958984375,14,"hood river"
"678",-121.902496337891,45.5558738708496,14,"hood river"
"679",-121.91968536377,45.5902519226074,14,"hood river"
"680",-121.931144714355,45.6418151855469,14,"hood river"
"681",-121.896774291992,45.670467376709,14,"hood river"
"682",-121.839469909668,45.6933860778809,14,"hood river"
"683",-121.77645111084,45.6933860778809,14,"hood river"
"684",-121.673316955566,45.6933860778809,14,"hood river"
"685",-121.570182800293,45.7048416137695,14,"hood river"
"686",-121.524353027344,45.7048416137695,14,"hood river"
"687",-121.426940917969,45.6933860778809,14,"hood river"
"689",-122.303565979004,42.0092658996582,15,"jackson"
"690",-123.237487792969,42.0092658996582,15,"jackson"
"691",-123.23176574707,42.6910858154297,15,"jackson"
"692",-123.151550292969,42.7483825683594,15,"jackson"
"693",-123.01976776123,42.7483825683594,15,"jackson"
"694",-122.951011657715,42.759838104248,15,"jackson"
"695",-122.870803833008,42.759838104248,15,"jackson"
"696",-122.86506652832,42.7713012695312,15,"jackson"
"697",-122.813507080078,42.7713012695312,15,"jackson"
"698",-122.76766204834,42.817138671875,15,"jackson"
"699",-122.658805847168,42.8744316101074,15,"jackson"
"700",-122.549942016602,42.9317283630371,15,"jackson"
"701",-122.463996887207,42.9317283630371,15,"jackson"
"702",-122.389518737793,42.9947547912598,15,"jackson"
"703",-122.28638458252,42.9947547912598,15,"jackson"
"704",-122.28638458252,42.7884902954102,15,"jackson"
"705",-122.280654907227,42.4619026184082,15,"jackson"
"706",-122.297843933105,42.4561729431152,15,"jackson"
"707",-122.292106628418,42.2212600708008,15,"jackson"
"708",-122.303565979004,42.0092658996582,15,"jackson"
"710",-121.799362182617,44.6677894592285,16,"jefferson"
"711",-121.753532409668,44.8224868774414,16,"jefferson"
"712",-120.378433227539,44.8167572021484,16,"jefferson"
"713",-120.355514526367,44.7938385009766,16,"jefferson"
"714",-120.38990020752,44.7823829650879,16,"jefferson"
"715",-120.378433227539,44.7537307739258,16,"jefferson"
"716",-120.372695922852,44.5531959533691,16,"jefferson"
"717",-120.825332641602,44.5531959533691,16,"jefferson"
"718",-120.831069946289,44.4787139892578,16,"jefferson"
"719",-120.985763549805,44.4729843139648,16,"jefferson"
"720",-120.985763549805,44.3927688598633,16,"jefferson"
"721",-121.111824035645,44.3870391845703,16,"jefferson"
"722",-121.845207214355,44.3927688598633,16,"jefferson"
"723",-121.839469909668,44.4328765869141,16,"jefferson"
"724",-121.850929260254,44.4959030151367,16,"jefferson"
"725",-121.816558837891,44.5302772521973,16,"jefferson"
"726",-121.822280883789,44.5531959533691,16,"jefferson"
"727",-121.793640136719,44.5818481445312,16,"jefferson"
"728",-121.799362182617,44.6391410827637,16,"jefferson"
"729",-121.799362182617,44.6677894592285,16,"jefferson"
"731",-123.718780517578,42.7713012695312,17,"josephine"
"732",-123.724502563477,42.7369194030762,17,"josephine"
"733",-123.707321166992,42.7311935424805,17,"josephine"
"734",-123.695861816406,42.7541122436523,17,"josephine"
"735",-123.684394836426,42.7311935424805,17,"josephine"
"736",-123.564079284668,42.7369194030762,17,"josephine"
"737",-123.55835723877,42.7025451660156,17,"josephine"
"738",-123.501045227051,42.6968154907227,17,"josephine"
"739",-123.460945129395,42.6796264648438,17,"josephine"
"740",-123.455215454102,42.6968154907227,17,"josephine"
"741",-123.403648376465,42.6968154907227,17,"josephine"
"742",-123.403648376465,42.7140045166016,17,"josephine"
"743",-123.375007629395,42.7254638671875,17,"josephine"
"744",-123.340621948242,42.7254638671875,17,"josephine"
"745",-123.329162597656,42.7025451660156,17,"josephine"
"746",-123.311973571777,42.7140045166016,17,"josephine"
"747",-123.283332824707,42.7140045166016,17,"josephine"
"748",-123.248947143555,42.7025451660156,17,"josephine"
"749",-123.248947143555,42.6910858154297,17,"josephine"
"750",-123.23176574707,42.6910858154297,17,"josephine"
"751",-123.237487792969,42.0092658996582,17,"josephine"
"752",-123.546890258789,42.0092658996582,17,"josephine"
"753",-123.844825744629,42.0092658996582,17,"josephine"
"754",-123.844825744629,42.049373626709,17,"josephine"
"755",-123.816177368164,42.0780181884766,17,"josephine"
"756",-123.827644348145,42.1181259155273,17,"josephine"
"757",-123.850563049316,42.1238555908203,17,"josephine"
"758",-123.850563049316,42.1525039672852,17,"josephine"
"759",-123.816177368164,42.1639633178711,17,"josephine"
"760",-123.810455322266,42.2098007202148,17,"josephine"
"761",-123.793258666992,42.2269897460938,17,"josephine"
"762",-123.816177368164,42.2499084472656,17,"josephine"
"763",-123.827644348145,42.3129348754883,17,"josephine"
"764",-123.867744445801,42.3415832519531,17,"josephine"
"765",-124.045356750488,42.358772277832,17,"josephine"
"766",-124.045356750488,42.3988761901855,17,"josephine"
"767",-124.01099395752,42.4160652160645,17,"josephine"
"768",-124.016716003418,42.4447135925293,17,"josephine"
"769",-123.993789672852,42.4676284790039,17,"josephine"
"770",-123.993789672852,42.4905471801758,17,"josephine"
"771",-123.890670776367,42.496280670166,17,"josephine"
"772",-123.816177368164,42.6051406860352,17,"josephine"
"773",-123.816177368164,42.6567077636719,17,"josephine"
"774",-123.718780517578,42.7713012695312,17,"josephine"
"776",-121.472785949707,42.0092658996582,18,"klamath"
"777",-122.303565979004,42.0092658996582,18,"klamath"
"778",-122.292106628418,42.2212600708008,18,"klamath"
"779",-122.297843933105,42.4561729431152,18,"klamath"
"780",-122.280654907227,42.4619026184082,18,"klamath"
"781",-122.28638458252,42.7884902954102,18,"klamath"
"782",-122.28638458252,42.9947547912598,18,"klamath"
"783",-122.28638458252,43.0635108947754,18,"klamath"
"784",-122.091567993164,43.0692367553711,18,"klamath"
"785",-122.091567993164,43.1036148071289,18,"klamath"
"786",-122.068664550781,43.1322631835938,18,"klamath"
"787",-122.045738220215,43.212474822998,18,"klamath"
"788",-121.982711791992,43.2525825500488,18,"klamath"
"789",-122.011360168457,43.2755012512207,18,"klamath"
"790",-121.999908447266,43.3041496276855,18,"klamath"
"791",-122.017097473145,43.3156089782715,18,"klamath"
"792",-122.011360168457,43.3499870300293,18,"klamath"
"793",-122.045738220215,43.3614463806152,18,"klamath"
"794",-122.068664550781,43.3958206176758,18,"klamath"
"795",-122.120231628418,43.4302024841309,18,"klamath"
"796",-122.137413024902,43.4302024841309,18,"klamath"
"797",-122.154602050781,43.4531211853027,18,"klamath"
"798",-122.137413024902,43.4703102111816,18,"klamath"
"799",-122.131675720215,43.5046844482422,18,"klamath"
"800",-122.177520751953,43.544792175293,18,"klamath"
"801",-122.143142700195,43.5619812011719,18,"klamath"
"802",-122.07438659668,43.5791664123535,18,"klamath"
"803",-122.051467895508,43.6078186035156,18,"klamath"
"804",-122.022819519043,43.5963592529297,18,"klamath"
"805",-122.011360168457,43.6135482788086,18,"klamath"
"806",-121.32381439209,43.6135482788086,18,"klamath"
"807",-121.329544067383,43.3499870300293,18,"klamath"
"808",-121.341003417969,43.3385276794434,18,"klamath"
"809",-121.341003417969,42.7483825683594,18,"klamath"
"810",-120.876907348633,42.7483825683594,18,"klamath"
"811",-120.888366699219,42.0207252502441,18,"klamath"
"812",-121.472785949707,42.0092658996582,18,"klamath"
"814",-121.32381439209,43.6135482788086,19,"lake"
"815",-120.95711517334,43.6135482788086,19,"lake"
"816",-120.722213745117,43.6020851135254,19,"lake"
"817",-120.71647644043,43.5963592529297,19,"lake"
"818",-120.384162902832,43.5963592529297,19,"lake"
"819",-120.378433227539,43.6078186035156,19,"lake"
"820",-119.885696411133,43.6078186035156,19,"lake"
"821",-119.885696411133,43.1781005859375,19,"lake"
"822",-119.920059204102,43.1781005859375,19,"lake"
"823",-119.925796508789,42.9145393371582,19,"lake"
"824",-119.942985534668,42.9030799865723,19,"lake"
"825",-119.931526184082,42.7483825683594,19,"lake"
"826",-119.69660949707,42.7426528930664,19,"lake"
"827",-119.685157775879,42.7541122436523,19,"lake"
"828",-119.35856628418,42.7541122436523,19,"lake"
"829",-119.370025634766,42.0092658996582,19,"lake"
"830",-120.006011962891,42.0092658996582,19,"lake"
"831",-120.888366699219,42.0207252502441,19,"lake"
"832",-120.876907348633,42.7483825683594,19,"lake"
"833",-121.341003417969,42.7483825683594,19,"lake"
"834",-121.341003417969,43.3385276794434,19,"lake"
"835",-121.329544067383,43.3499870300293,19,"lake"
"836",-121.32381439209,43.6135482788086,19,"lake"
"838",-122.011360168457,43.6135482788086,20,"lane"
"839",-122.022819519043,43.5963592529297,20,"lane"
"840",-122.051467895508,43.6078186035156,20,"lane"
"841",-122.07438659668,43.5791664123535,20,"lane"
"842",-122.143142700195,43.5619812011719,20,"lane"
"843",-122.177520751953,43.544792175293,20,"lane"
"844",-122.131675720215,43.5046844482422,20,"lane"
"845",-122.137413024902,43.4703102111816,20,"lane"
"846",-122.154602050781,43.4531211853027,20,"lane"
"847",-122.137413024902,43.4302024841309,20,"lane"
"848",-122.183242797852,43.4187393188477,20,"lane"
"849",-122.22908782959,43.4302024841309,20,"lane"
"850",-122.234817504883,43.4416580200195,20,"lane"
"851",-122.509841918945,43.4416580200195,20,"lane"
"852",-122.515563964844,43.4302024841309,20,"lane"
"853",-122.733291625977,43.4302024841309,20,"lane"
"854",-122.744743347168,43.533332824707,20,"lane"
"855",-123.10572052002,43.533332824707,20,"lane"
"856",-123.111442565918,43.5963592529297,20,"lane"
"857",-123.140090942383,43.6020851135254,20,"lane"
"858",-123.140090942383,43.7739753723145,20,"lane"
"859",-123.34635925293,43.7739753723145,20,"lane"
"860",-123.34635925293,43.7968940734863,20,"lane"
"861",-123.466682434082,43.8026237487793,20,"lane"
"862",-123.478141784668,43.8255424499512,20,"lane"
"863",-123.523971557617,43.8255424499512,20,"lane"
"864",-123.523971557617,43.859920501709,20,"lane"
"865",-123.575538635254,43.859920501709,20,"lane"
"866",-123.575538635254,43.8828392028809,20,"lane"
"867",-123.615646362305,43.8771095275879,20,"lane"
"868",-123.621368408203,43.9114837646484,20,"lane"
"869",-123.655754089355,43.9114837646484,20,"lane"
"870",-123.695861816406,43.9401321411133,20,"lane"
"871",-123.816177368164,43.9344024658203,20,"lane"
"872",-123.856285095215,43.9172134399414,20,"lane"
"873",-123.856285095215,43.9057579040527,20,"lane"
"874",-123.88493347168,43.9000282287598,20,"lane"
"875",-123.936500549316,43.859920501709,20,"lane"
"876",-123.953681945801,43.8484573364258,20,"lane"
"877",-124.131309509277,43.8484573364258,20,"lane"
"878",-124.114112854004,43.9286766052246,20,"lane"
"879",-124.102653503418,44.0891036987305,20,"lane"
"880",-124.085464477539,44.1635856628418,20,"lane"
"881",-124.068283081055,44.2323417663574,20,"lane"
"882",-124.056823730469,44.2609901428223,20,"lane"
"883",-123.947959899902,44.2609901428223,20,"lane"
"884",-123.936500549316,44.2781791687012,20,"lane"
"885",-123.741691589355,44.2781791687012,20,"lane"
"886",-123.426574707031,44.2724494934082,20,"lane"
"887",-123.420837402344,44.2896385192871,20,"lane"
"888",-123.203117370605,44.2896385192871,20,"lane"
"889",-123.163009643555,44.2380714416504,20,"lane"
"890",-123.151550292969,44.1979637145996,20,"lane"
"891",-122.910903930664,44.1922340393066,20,"lane"
"892",-122.910903930664,44.2552604675293,20,"lane"
"893",-122.86506652832,44.2552604675293,20,"lane"
"894",-122.859336853027,44.2781791687012,20,"lane"
"895",-122.73902130127,44.2839088439941,20,"lane"
"896",-122.607238769531,44.2495307922363,20,"lane"
"897",-122.509841918945,44.2151527404785,20,"lane"
"898",-122.429626464844,44.2036933898926,20,"lane"
"899",-122.418167114258,44.2208824157715,20,"lane"
"900",-122.400978088379,44.2208824157715,20,"lane"
"901",-122.37232208252,44.1979637145996,20,"lane"
"902",-122.337951660156,44.2151527404785,20,"lane"
"903",-122.320762634277,44.2495307922363,20,"lane"
"904",-122.246276855469,44.2552604675293,20,"lane"
"905",-121.999908447266,44.2552604675293,20,"lane"
"906",-121.78791809082,44.2552604675293,20,"lane"
"907",-121.764991760254,44.2323417663574,20,"lane"
"908",-121.759254455566,44.1865043640137,20,"lane"
"909",-121.78791809082,44.123477935791,20,"lane"
"910",-121.764991760254,44.1005592346191,20,"lane"
"911",-121.770713806152,44.0719146728516,20,"lane"
"912",-121.78791809082,44.0489959716797,20,"lane"
"913",-121.816558837891,44.0318031311035,20,"lane"
"914",-121.822280883789,43.9687843322754,20,"lane"
"915",-121.850929260254,43.9344024658203,20,"lane"
"916",-121.908233642578,43.9000282287598,20,"lane"
"917",-121.936882019043,43.9057579040527,20,"lane"
"918",-121.971252441406,43.8828392028809,20,"lane"
"919",-121.95979309082,43.8484573364258,20,"lane"
"920",-122.011360168457,43.8255424499512,20,"lane"
"921",-121.98844909668,43.7911643981934,20,"lane"
"922",-121.999908447266,43.7453269958496,20,"lane"
"923",-121.948341369629,43.6880302429199,20,"lane"
"924",-121.971252441406,43.665111541748,20,"lane"
"925",-121.971252441406,43.6307373046875,20,"lane"
"926",-122.005630493164,43.6250038146973,20,"lane"
"927",-122.011360168457,43.6135482788086,20,"lane"
"929",-123.157272338867,44.7078971862793,21,"linn"
"930",-123.163009643555,44.7250862121582,21,"linn"
"931",-123.128623962402,44.7250862121582,21,"linn"
"932",-123.128623962402,44.7422752380371,21,"linn"
"933",-123.094253540039,44.7480049133301,21,"linn"
"934",-123.036949157715,44.7250862121582,21,"linn"
"935",-122.996841430664,44.6849784851074,21,"linn"
"936",-122.968200683594,44.6849784851074,21,"linn"
"937",-122.962478637695,44.7078971862793,21,"linn"
"938",-122.922370910645,44.7136268615723,21,"linn"
"939",-122.899444580078,44.7480049133301,21,"linn"
"940",-122.859336853027,44.7537307739258,21,"linn"
"941",-122.836418151855,44.770923614502,21,"linn"
"942",-122.807769775391,44.7766494750977,21,"linn"
"943",-122.76766204834,44.7823829650879,21,"linn"
"944",-122.721832275391,44.7938385009766,21,"linn"
"945",-122.658805847168,44.7766494750977,21,"linn"
"946",-122.630157470703,44.7823829650879,21,"linn"
"947",-122.601516723633,44.7938385009766,21,"linn"
"948",-122.549942016602,44.765193939209,21,"linn"
"949",-122.446807861328,44.7480049133301,21,"linn"
"950",-122.320762634277,44.765193939209,21,"linn"
"951",-122.251998901367,44.7365455627441,21,"linn"
"952",-122.22908782959,44.7078971862793,21,"linn"
"953",-122.20044708252,44.7021675109863,21,"linn"
"954",-122.148880004883,44.7250862121582,21,"linn"
"955",-122.034278869629,44.6849784851074,21,"linn"
"956",-121.971252441406,44.6792488098145,21,"linn"
"957",-121.86238861084,44.6792488098145,21,"linn"
"958",-121.799362182617,44.6677894592285,21,"linn"
"959",-121.799362182617,44.6391410827637,21,"linn"
"960",-121.793640136719,44.5818481445312,21,"linn"
"961",-121.822280883789,44.5531959533691,21,"linn"
"962",-121.816558837891,44.5302772521973,21,"linn"
"963",-121.850929260254,44.4959030151367,21,"linn"
"964",-121.839469909668,44.4328765869141,21,"linn"
"965",-121.845207214355,44.3927688598633,21,"linn"
"966",-121.850929260254,44.3641204833984,21,"linn"
"967",-121.839469909668,44.3412017822266,21,"linn"
"968",-121.83374786377,44.2953681945801,21,"linn"
"969",-121.845207214355,44.2781791687012,21,"linn"
"970",-121.816558837891,44.2724494934082,21,"linn"
"971",-121.78791809082,44.2552604675293,21,"linn"
"972",-121.999908447266,44.2552604675293,21,"linn"
"973",-122.246276855469,44.2552604675293,21,"linn"
"974",-122.320762634277,44.2495307922363,21,"linn"
"975",-122.337951660156,44.2151527404785,21,"linn"
"976",-122.37232208252,44.1979637145996,21,"linn"
"977",-122.400978088379,44.2208824157715,21,"linn"
"978",-122.418167114258,44.2208824157715,21,"linn"
"979",-122.429626464844,44.2036933898926,21,"linn"
"980",-122.509841918945,44.2151527404785,21,"linn"
"981",-122.607238769531,44.2495307922363,21,"linn"
"982",-122.73902130127,44.2839088439941,21,"linn"
"983",-122.859336853027,44.2781791687012,21,"linn"
"984",-122.86506652832,44.2552604675293,21,"linn"
"985",-122.910903930664,44.2552604675293,21,"linn"
"986",-122.910903930664,44.1922340393066,21,"linn"
"987",-123.151550292969,44.1979637145996,21,"linn"
"988",-123.163009643555,44.2380714416504,21,"linn"
"989",-123.203117370605,44.2896385192871,21,"linn"
"990",-123.214576721191,44.306827545166,21,"linn"
"991",-123.237487792969,44.318286895752,21,"linn"
"992",-123.214576721191,44.3583946228027,21,"linn"
"993",-123.237487792969,44.3755836486816,21,"linn"
"994",-123.214576721191,44.3985023498535,21,"linn"
"995",-123.226036071777,44.4156875610352,21,"linn"
"996",-123.203117370605,44.438606262207,21,"linn"
"997",-123.22029876709,44.5417404174805,21,"linn"
"998",-123.237487792969,44.5531959533691,21,"linn"
"999",-123.248947143555,44.5646591186523,21,"linn"
"1000",-123.180191040039,44.5818481445312,21,"linn"
"1001",-123.19165802002,44.6047668457031,21,"linn"
"1002",-123.174468994141,44.6104927062988,21,"linn"
"1003",-123.094253540039,44.6334114074707,21,"linn"
"1004",-123.077056884766,44.6563301086426,21,"linn"
"1005",-123.088516235352,44.6677894592285,21,"linn"
"1006",-123.128623962402,44.6849784851074,21,"linn"
"1007",-123.157272338867,44.7078971862793,21,"linn"
"1009",-123.58699798584,44.7136268615723,22,"lincoln"
"1010",-123.58699798584,44.4214210510254,22,"lincoln"
"1011",-123.707321166992,44.4156875610352,22,"lincoln"
"1012",-123.707321166992,44.3698501586914,22,"lincoln"
"1013",-123.690124511719,44.3698501586914,22,"lincoln"
"1014",-123.690124511719,44.3412017822266,22,"lincoln"
"1015",-123.707321166992,44.3297462463379,22,"lincoln"
"1016",-123.764610290527,44.3297462463379,22,"lincoln"
"1017",-123.770347595215,44.312557220459,22,"lincoln"
"1018",-123.741691589355,44.306827545166,22,"lincoln"
"1019",-123.741691589355,44.2781791687012,22,"lincoln"
"1020",-123.936500549316,44.2781791687012,22,"lincoln"
"1021",-123.947959899902,44.2609901428223,22,"lincoln"
"1022",-124.056823730469,44.2609901428223,22,"lincoln"
"1023",-124.045356750488,44.312557220459,22,"lincoln"
"1024",-124.045356750488,44.3927688598633,22,"lincoln"
"1025",-124.022438049316,44.4328765869141,22,"lincoln"
"1026",-124.03963470459,44.5130920410156,22,"lincoln"
"1027",-124.028175354004,44.5818481445312,22,"lincoln"
"1028",-124.016716003418,44.6506004333496,22,"lincoln"
"1029",-124.033897399902,44.6907081604004,22,"lincoln"
"1030",-124.01099395752,44.7250862121582,22,"lincoln"
"1031",-124.022438049316,44.7823829650879,22,"lincoln"
"1032",-124.01099395752,44.8282203674316,22,"lincoln"
"1033",-123.988067626953,44.9198913574219,22,"lincoln"
"1034",-123.970886230469,44.9714584350586,22,"lincoln"
"1035",-123.976608276367,45.0058326721191,22,"lincoln"
"1036",-123.976608276367,45.0344848632812,22,"lincoln"
"1037",-123.707321166992,45.0344848632812,22,"lincoln"
"1038",-123.707321166992,44.7480049133301,22,"lincoln"
"1039",-123.684394836426,44.7422752380371,22,"lincoln"
"1040",-123.678672790527,44.7193565368652,22,"lincoln"
"1041",-123.58699798584,44.7136268615723,22,"lincoln"
"1043",-117.026634216309,43.682300567627,23,"malheur"
"1044",-117.026634216309,42.0092658996582,23,"malheur"
"1045",-118.201194763184,42.0092658996582,23,"malheur"
"1046",-118.189727783203,42.2842826843262,23,"malheur"
"1047",-118.218376159668,42.2900161743164,23,"malheur"
"1048",-118.218376159668,42.9145393371582,23,"malheur"
"1049",-118.235572814941,42.9259986877441,23,"malheur"
"1050",-118.24129486084,43.7739753723145,23,"malheur"
"1051",-118.224113464355,43.7797050476074,23,"malheur"
"1052",-118.229835510254,44.0318031311035,23,"malheur"
"1053",-118.229835510254,44.2609901428223,23,"malheur"
"1054",-118.201194763184,44.2609901428223,23,"malheur"
"1055",-118.161087036133,44.2781791687012,23,"malheur"
"1056",-118.012115478516,44.4328765869141,23,"malheur"
"1057",-117.983474731445,44.4271469116211,23,"malheur"
"1058",-117.977737426758,44.438606262207,23,"malheur"
"1059",-117.599586486816,44.438606262207,23,"malheur"
"1060",-117.570945739746,44.4214210510254,23,"malheur"
"1061",-117.536560058594,44.4214210510254,23,"malheur"
"1062",-117.490730285645,44.3870391845703,23,"malheur"
