"","date","county","state","fips","cases","deaths"
"22583",2021-12-20,"Malheur","Oregon","41045",5967,94
"22584",2021-12-20,"Marion","Oregon","41047",41153,540
"22585",2021-12-20,"Morrow","Oregon","41049",2009,25
"22586",2021-12-20,"Multnomah","Oregon","41051",62698,891
"22587",2021-12-20,"Polk","Oregon","41053",8608,109
"22588",2021-12-20,"Sherman","Oregon","41055",196,3
"22589",2021-12-20,"Tillamook","Oregon","41057",2332,48
"22590",2021-12-20,"Umatilla","Oregon","41059",15287,186
"22591",2021-12-20,"Union","Oregon","41061",3470,59
"22592",2021-12-20,"Wallowa","Oregon","41063",771,13
"22593",2021-12-20,"Wasco","Oregon","41065",3257,48
"22594",2021-12-20,"Washington","Oregon","41067",43875,429
"22595",2021-12-20,"Wheeler","Oregon","41069",138,1
"22596",2021-12-20,"Yamhill","Oregon","41071",10214,153
"22597",2021-12-21,"Baker","Oregon","41001",2275,36
"22598",2021-12-21,"Benton","Oregon","41003",6447,42
"22599",2021-12-21,"Clackamas","Oregon","41005",34269,416
"22600",2021-12-21,"Clatsop","Oregon","41007",2771,35
"22601",2021-12-21,"Columbia","Oregon","41009",4662,60
"22602",2021-12-21,"Coos","Oregon","41011",6160,117
"22603",2021-12-21,"Crook","Oregon","41013",3554,60
"22604",2021-12-21,"Curry","Oregon","41015",1974,39
"22605",2021-12-21,"Deschutes","Oregon","41017",24751,210
"22606",2021-12-21,"Douglas","Oregon","41019",14038,311
"22607",2021-12-21,"Gilliam","Oregon","41021",192,4
"22608",2021-12-21,"Grant","Oregon","41023",1125,17
"22609",2021-12-21,"Harney","Oregon","41025",1238,33
"22610",2021-12-21,"Hood River","Oregon","41027",2234,38
"22611",2021-12-21,"Jackson","Oregon","41029",25871,380
"22612",2021-12-21,"Jefferson","Oregon","41031",4346,69
"22613",2021-12-21,"Josephine","Oregon","41033",10695,260
"22614",2021-12-21,"Klamath","Oregon","41035",9262,164
"22615",2021-12-21,"Lake","Oregon","41037",1073,21
"22616",2021-12-21,"Lane","Oregon","41039",31315,377
"22617",2021-12-21,"Lincoln","Oregon","41041",3804,58
"22618",2021-12-21,"Linn","Oregon","41043",15553,201
"22619",2021-12-21,"Malheur","Oregon","41045",5970,94
"22620",2021-12-21,"Marion","Oregon","41047",41266,542
"22621",2021-12-21,"Morrow","Oregon","41049",2013,25
"22622",2021-12-21,"Multnomah","Oregon","41051",62889,893
"22623",2021-12-21,"Polk","Oregon","41053",8630,109
"22624",2021-12-21,"Sherman","Oregon","41055",197,3
"22625",2021-12-21,"Tillamook","Oregon","41057",2336,48
"22626",2021-12-21,"Umatilla","Oregon","41059",15299,186
"22627",2021-12-21,"Union","Oregon","41061",3479,61
"22628",2021-12-21,"Wallowa","Oregon","41063",772,13
"22629",2021-12-21,"Wasco","Oregon","41065",3264,48
"22630",2021-12-21,"Washington","Oregon","41067",43964,434
"22631",2021-12-21,"Wheeler","Oregon","41069",137,1
"22632",2021-12-21,"Yamhill","Oregon","41071",10244,154
"22633",2021-12-22,"Baker","Oregon","41001",2286,36
"22634",2021-12-22,"Benton","Oregon","41003",6468,42
"22635",2021-12-22,"Clackamas","Oregon","41005",34389,419
"22636",2021-12-22,"Clatsop","Oregon","41007",2780,35
"22637",2021-12-22,"Columbia","Oregon","41009",4678,61
"22638",2021-12-22,"Coos","Oregon","41011",6184,118
"22639",2021-12-22,"Crook","Oregon","41013",3565,60
"22640",2021-12-22,"Curry","Oregon","41015",1979,40
"22641",2021-12-22,"Deschutes","Oregon","41017",24850,211
"22642",2021-12-22,"Douglas","Oregon","41019",14066,312
"22643",2021-12-22,"Gilliam","Oregon","41021",192,4
"22644",2021-12-22,"Grant","Oregon","41023",1134,17
"22645",2021-12-22,"Harney","Oregon","41025",1241,34
"22646",2021-12-22,"Hood River","Oregon","41027",2240,38
"22647",2021-12-22,"Jackson","Oregon","41029",25942,383
"22648",2021-12-22,"Jefferson","Oregon","41031",4352,69
"22649",2021-12-22,"Josephine","Oregon","41033",10733,260
"22650",2021-12-22,"Klamath","Oregon","41035",9280,164
"22651",2021-12-22,"Lake","Oregon","41037",1075,21
"22652",2021-12-22,"Lane","Oregon","41039",31416,381
"22653",2021-12-22,"Lincoln","Oregon","41041",3808,58
"22654",2021-12-22,"Linn","Oregon","41043",15605,203
"22655",2021-12-22,"Malheur","Oregon","41045",5972,94
"22656",2021-12-22,"Marion","Oregon","41047",41349,543
"22657",2021-12-22,"Morrow","Oregon","41049",2021,25
"22658",2021-12-22,"Multnomah","Oregon","41051",63123,900
"22659",2021-12-22,"Polk","Oregon","41053",8652,109
"22660",2021-12-22,"Sherman","Oregon","41055",197,3
"22661",2021-12-22,"Tillamook","Oregon","41057",2342,48
"22662",2021-12-22,"Umatilla","Oregon","41059",15312,186
"22663",2021-12-22,"Union","Oregon","41061",3481,61
"22664",2021-12-22,"Wallowa","Oregon","41063",772,13
"22665",2021-12-22,"Wasco","Oregon","41065",3269,48
"22666",2021-12-22,"Washington","Oregon","41067",44077,437
"22667",2021-12-22,"Wheeler","Oregon","41069",137,2
"22668",2021-12-22,"Yamhill","Oregon","41071",10265,155
"22669",2021-12-23,"Baker","Oregon","41001",2289,36
"22670",2021-12-23,"Benton","Oregon","41003",6492,43
"22671",2021-12-23,"Clackamas","Oregon","41005",34505,420
"22672",2021-12-23,"Clatsop","Oregon","41007",2788,35
"22673",2021-12-23,"Columbia","Oregon","41009",4695,61
"22674",2021-12-23,"Coos","Oregon","41011",6201,118
"22675",2021-12-23,"Crook","Oregon","41013",3571,60
"22676",2021-12-23,"Curry","Oregon","41015",1982,40
"22677",2021-12-23,"Deschutes","Oregon","41017",24955,211
"22678",2021-12-23,"Douglas","Oregon","41019",14092,312
"22679",2021-12-23,"Gilliam","Oregon","41021",193,4
"22680",2021-12-23,"Grant","Oregon","41023",1134,17
"22681",2021-12-23,"Harney","Oregon","41025",1241,34
"22682",2021-12-23,"Hood River","Oregon","41027",2245,38
"22683",2021-12-23,"Jackson","Oregon","41029",26046,383
"22684",2021-12-23,"Jefferson","Oregon","41031",4357,69
"22685",2021-12-23,"Josephine","Oregon","41033",10768,261
"22686",2021-12-23,"Klamath","Oregon","41035",9289,164
"22687",2021-12-23,"Lake","Oregon","41037",1076,21
"22688",2021-12-23,"Lane","Oregon","41039",31488,381
"22689",2021-12-23,"Lincoln","Oregon","41041",3810,58
"22690",2021-12-23,"Linn","Oregon","41043",15645,203
"22691",2021-12-23,"Malheur","Oregon","41045",5979,94
"22692",2021-12-23,"Marion","Oregon","41047",41458,543
"22693",2021-12-23,"Morrow","Oregon","41049",2028,25
"22694",2021-12-23,"Multnomah","Oregon","41051",63468,900
"22695",2021-12-23,"Polk","Oregon","41053",8680,110
"22696",2021-12-23,"Sherman","Oregon","41055",198,3
"22697",2021-12-23,"Tillamook","Oregon","41057",2349,48
"22698",2021-12-23,"Umatilla","Oregon","41059",15337,186
"22699",2021-12-23,"Union","Oregon","41061",3488,63
"22700",2021-12-23,"Wallowa","Oregon","41063",775,13
"22701",2021-12-23,"Wasco","Oregon","41065",3271,48
"22702",2021-12-23,"Washington","Oregon","41067",44235,439
"22703",2021-12-23,"Wheeler","Oregon","41069",137,2
"22704",2021-12-23,"Yamhill","Oregon","41071",10300,155
"22705",2021-12-24,"Baker","Oregon","41001",2289,36
"22706",2021-12-24,"Benton","Oregon","41003",6492,43
"22707",2021-12-24,"Clackamas","Oregon","41005",34505,420
"22708",2021-12-24,"Clatsop","Oregon","41007",2788,35
"22709",2021-12-24,"Columbia","Oregon","41009",4695,61
"22710",2021-12-24,"Coos","Oregon","41011",6201,118
"22711",2021-12-24,"Crook","Oregon","41013",3571,60
"22712",2021-12-24,"Curry","Oregon","41015",1982,40
"22713",2021-12-24,"Deschutes","Oregon","41017",24955,211
"22714",2021-12-24,"Douglas","Oregon","41019",14092,312
"22715",2021-12-24,"Gilliam","Oregon","41021",193,4
"22716",2021-12-24,"Grant","Oregon","41023",1134,17
"22717",2021-12-24,"Harney","Oregon","41025",1241,34
"22718",2021-12-24,"Hood River","Oregon","41027",2245,38
"22719",2021-12-24,"Jackson","Oregon","41029",26046,383
"22720",2021-12-24,"Jefferson","Oregon","41031",4357,69
"22721",2021-12-24,"Josephine","Oregon","41033",10768,261
"22722",2021-12-24,"Klamath","Oregon","41035",9289,164
"22723",2021-12-24,"Lake","Oregon","41037",1076,21
"22724",2021-12-24,"Lane","Oregon","41039",31488,381
"22725",2021-12-24,"Lincoln","Oregon","41041",3810,58
"22726",2021-12-24,"Linn","Oregon","41043",15645,203
"22727",2021-12-24,"Malheur","Oregon","41045",5979,94
"22728",2021-12-24,"Marion","Oregon","41047",41458,543
"22729",2021-12-24,"Morrow","Oregon","41049",2028,25
"22730",2021-12-24,"Multnomah","Oregon","41051",63468,900
"22731",2021-12-24,"Polk","Oregon","41053",8680,110
"22732",2021-12-24,"Sherman","Oregon","41055",198,3
"22733",2021-12-24,"Tillamook","Oregon","41057",2349,48
"22734",2021-12-24,"Umatilla","Oregon","41059",15337,186
"22735",2021-12-24,"Union","Oregon","41061",3488,63
"22736",2021-12-24,"Wallowa","Oregon","41063",775,13
"22737",2021-12-24,"Wasco","Oregon","41065",3271,48
"22738",2021-12-24,"Washington","Oregon","41067",44235,439
"22739",2021-12-24,"Wheeler","Oregon","41069",137,2
"22740",2021-12-24,"Yamhill","Oregon","41071",10300,155
"22741",2021-12-25,"Baker","Oregon","41001",2289,36
"22742",2021-12-25,"Benton","Oregon","41003",6492,43
"22743",2021-12-25,"Clackamas","Oregon","41005",34505,420
"22744",2021-12-25,"Clatsop","Oregon","41007",2788,35
"22745",2021-12-25,"Columbia","Oregon","41009",4695,61
"22746",2021-12-25,"Coos","Oregon","41011",6201,118
"22747",2021-12-25,"Crook","Oregon","41013",3571,60
"22748",2021-12-25,"Curry","Oregon","41015",1982,40
"22749",2021-12-25,"Deschutes","Oregon","41017",24955,211
"22750",2021-12-25,"Douglas","Oregon","41019",14092,312
"22751",2021-12-25,"Gilliam","Oregon","41021",193,4
"22752",2021-12-25,"Grant","Oregon","41023",1134,17
"22753",2021-12-25,"Harney","Oregon","41025",1241,34
"22754",2021-12-25,"Hood River","Oregon","41027",2245,38
"22755",2021-12-25,"Jackson","Oregon","41029",26046,383
"22756",2021-12-25,"Jefferson","Oregon","41031",4357,69
"22757",2021-12-25,"Josephine","Oregon","41033",10768,261
"22758",2021-12-25,"Klamath","Oregon","41035",9289,164
"22759",2021-12-25,"Lake","Oregon","41037",1076,21
"22760",2021-12-25,"Lane","Oregon","41039",31488,381
"22761",2021-12-25,"Lincoln","Oregon","41041",3810,58
"22762",2021-12-25,"Linn","Oregon","41043",15645,203
"22763",2021-12-25,"Malheur","Oregon","41045",5979,94
"22764",2021-12-25,"Marion","Oregon","41047",41458,543
"22765",2021-12-25,"Morrow","Oregon","41049",2028,25
"22766",2021-12-25,"Multnomah","Oregon","41051",63468,900
"22767",2021-12-25,"Polk","Oregon","41053",8680,110
"22768",2021-12-25,"Sherman","Oregon","41055",198,3
"22769",2021-12-25,"Tillamook","Oregon","41057",2349,48
"22770",2021-12-25,"Umatilla","Oregon","41059",15337,186
"22771",2021-12-25,"Union","Oregon","41061",3488,63
"22772",2021-12-25,"Wallowa","Oregon","41063",775,13
"22773",2021-12-25,"Wasco","Oregon","41065",3271,48
"22774",2021-12-25,"Washington","Oregon","41067",44235,439
"22775",2021-12-25,"Wheeler","Oregon","41069",137,2
"22776",2021-12-25,"Yamhill","Oregon","41071",10300,155
"22777",2021-12-26,"Baker","Oregon","41001",2289,36
"22778",2021-12-26,"Benton","Oregon","41003",6492,43
"22779",2021-12-26,"Clackamas","Oregon","41005",34505,420
"22780",2021-12-26,"Clatsop","Oregon","41007",2788,35
"22781",2021-12-26,"Columbia","Oregon","41009",4695,61
"22782",2021-12-26,"Coos","Oregon","41011",6201,118
"22783",2021-12-26,"Crook","Oregon","41013",3571,60
"22784",2021-12-26,"Curry","Oregon","41015",1982,40
"22785",2021-12-26,"Deschutes","Oregon","41017",24955,211
"22786",2021-12-26,"Douglas","Oregon","41019",14092,312
"22787",2021-12-26,"Gilliam","Oregon","41021",193,4
"22788",2021-12-26,"Grant","Oregon","41023",1134,17
"22789",2021-12-26,"Harney","Oregon","41025",1241,34
"22790",2021-12-26,"Hood River","Oregon","41027",2245,38
"22791",2021-12-26,"Jackson","Oregon","41029",26046,383
"22792",2021-12-26,"Jefferson","Oregon","41031",4357,69
"22793",2021-12-26,"Josephine","Oregon","41033",10768,261
"22794",2021-12-26,"Klamath","Oregon","41035",9289,164
"22795",2021-12-26,"Lake","Oregon","41037",1076,21
"22796",2021-12-26,"Lane","Oregon","41039",31488,381
"22797",2021-12-26,"Lincoln","Oregon","41041",3810,58
"22798",2021-12-26,"Linn","Oregon","41043",15645,203
"22799",2021-12-26,"Malheur","Oregon","41045",5979,94
"22800",2021-12-26,"Marion","Oregon","41047",41458,543
"22801",2021-12-26,"Morrow","Oregon","41049",2028,25
"22802",2021-12-26,"Multnomah","Oregon","41051",63468,900
"22803",2021-12-26,"Polk","Oregon","41053",8680,110
"22804",2021-12-26,"Sherman","Oregon","41055",198,3
"22805",2021-12-26,"Tillamook","Oregon","41057",2349,48
"22806",2021-12-26,"Umatilla","Oregon","41059",15337,186
"22807",2021-12-26,"Union","Oregon","41061",3488,63
"22808",2021-12-26,"Wallowa","Oregon","41063",775,13
"22809",2021-12-26,"Wasco","Oregon","41065",3271,48
"22810",2021-12-26,"Washington","Oregon","41067",44235,439
"22811",2021-12-26,"Wheeler","Oregon","41069",137,2
"22812",2021-12-26,"Yamhill","Oregon","41071",10300,155
"22813",2021-12-27,"Baker","Oregon","41001",2298,36
"22814",2021-12-27,"Benton","Oregon","41003",6600,43
"22815",2021-12-27,"Clackamas","Oregon","41005",34932,424
"22816",2021-12-27,"Clatsop","Oregon","41007",2798,35
"22817",2021-12-27,"Columbia","Oregon","41009",4724,61
"22818",2021-12-27,"Coos","Oregon","41011",6227,118
"22819",2021-12-27,"Crook","Oregon","41013",3577,60
"22820",2021-12-27,"Curry","Oregon","41015",1983,40
"22821",2021-12-27,"Deschutes","Oregon","41017",25277,214
"22822",2021-12-27,"Douglas","Oregon","41019",14143,315
"22823",2021-12-27,"Gilliam","Oregon","41021",193,4
"22824",2021-12-27,"Grant","Oregon","41023",1139,17
"22825",2021-12-27,"Harney","Oregon","41025",1249,34
"22826",2021-12-27,"Hood River","Oregon","41027",2258,38
"22827",2021-12-27,"Jackson","Oregon","41029",26214,387
"22828",2021-12-27,"Jefferson","Oregon","41031",4382,69
"22829",2021-12-27,"Josephine","Oregon","41033",10872,262
"22830",2021-12-27,"Klamath","Oregon","41035",9307,166
"22831",2021-12-27,"Lake","Oregon","41037",1076,21
"22832",2021-12-27,"Lane","Oregon","41039",31745,382
"22833",2021-12-27,"Lincoln","Oregon","41041",3842,58
"22834",2021-12-27,"Linn","Oregon","41043",15796,205
"22835",2021-12-27,"Malheur","Oregon","41045",5988,94
"22836",2021-12-27,"Marion","Oregon","41047",41555,544
"22837",2021-12-27,"Morrow","Oregon","41049",2036,25
"22838",2021-12-27,"Multnomah","Oregon","41051",64497,900
"22839",2021-12-27,"Polk","Oregon","41053",8703,110
"22840",2021-12-27,"Sherman","Oregon","41055",198,3
"22841",2021-12-27,"Tillamook","Oregon","41057",2361,48
"22842",2021-12-27,"Umatilla","Oregon","41059",15373,187
"22843",2021-12-27,"Union","Oregon","41061",3508,63
"22844",2021-12-27,"Wallowa","Oregon","41063",775,13
"22845",2021-12-27,"Wasco","Oregon","41065",3281,48
"22846",2021-12-27,"Washington","Oregon","41067",44774,440
"22847",2021-12-27,"Wheeler","Oregon","41069",137,2
"22848",2021-12-27,"Yamhill","Oregon","41071",10322,157
"22849",2021-12-28,"Baker","Oregon","41001",2301,36
"22850",2021-12-28,"Benton","Oregon","41003",6640,43
"22851",2021-12-28,"Clackamas","Oregon","41005",35065,425
"22852",2021-12-28,"Clatsop","Oregon","41007",2802,35
"22853",2021-12-28,"Columbia","Oregon","41009",4731,61
"22854",2021-12-28,"Coos","Oregon","41011",6322,118
"22855",2021-12-28,"Crook","Oregon","41013",3600,60
"22856",2021-12-28,"Curry","Oregon","41015",1992,40
"22857",2021-12-28,"Deschutes","Oregon","41017",25458,215
"22858",2021-12-28,"Douglas","Oregon","41019",14165,315
"22859",2021-12-28,"Gilliam","Oregon","41021",194,4
"22860",2021-12-28,"Grant","Oregon","41023",1155,17
"22861",2021-12-28,"Harney","Oregon","41025",1252,34
"22862",2021-12-28,"Hood River","Oregon","41027",2271,38
"22863",2021-12-28,"Jackson","Oregon","41029",26315,389
"22864",2021-12-28,"Jefferson","Oregon","41031",4390,69
"22865",2021-12-28,"Josephine","Oregon","41033",10905,263
"22866",2021-12-28,"Klamath","Oregon","41035",9347,167
"22867",2021-12-28,"Lake","Oregon","41037",1078,21
"22868",2021-12-28,"Lane","Oregon","41039",31901,382
"22869",2021-12-28,"Lincoln","Oregon","41041",3856,58
"22870",2021-12-28,"Linn","Oregon","41043",15816,206
"22871",2021-12-28,"Malheur","Oregon","41045",5996,94
"22872",2021-12-28,"Marion","Oregon","41047",41812,545
"22873",2021-12-28,"Morrow","Oregon","41049",2041,25
"22874",2021-12-28,"Multnomah","Oregon","41051",64752,900
"22875",2021-12-28,"Polk","Oregon","41053",8777,110
"22876",2021-12-28,"Sherman","Oregon","41055",198,3
"22877",2021-12-28,"Tillamook","Oregon","41057",2361,48
"22878",2021-12-28,"Umatilla","Oregon","41059",15452,187
"22879",2021-12-28,"Union","Oregon","41061",3516,63
"22880",2021-12-28,"Wallowa","Oregon","41063",780,13
"22881",2021-12-28,"Wasco","Oregon","41065",3301,48
"22882",2021-12-28,"Washington","Oregon","41067",44987,440
"22883",2021-12-28,"Wheeler","Oregon","41069",139,2
"22884",2021-12-28,"Yamhill","Oregon","41071",10352,157
"22885",2021-12-29,"Baker","Oregon","41001",2306,36
"22886",2021-12-29,"Benton","Oregon","41003",6703,43
"22887",2021-12-29,"Clackamas","Oregon","41005",35207,426
"22888",2021-12-29,"Clatsop","Oregon","41007",2818,35
"22889",2021-12-29,"Columbia","Oregon","41009",4740,61
"22890",2021-12-29,"Coos","Oregon","41011",6358,119
"22891",2021-12-29,"Crook","Oregon","41013",3624,60
"22892",2021-12-29,"Curry","Oregon","41015",1995,40
"22893",2021-12-29,"Deschutes","Oregon","41017",25782,215
"22894",2021-12-29,"Douglas","Oregon","41019",14212,315
"22895",2021-12-29,"Gilliam","Oregon","41021",196,4
"22896",2021-12-29,"Grant","Oregon","41023",1166,17
"22897",2021-12-29,"Harney","Oregon","41025",1252,34
"22898",2021-12-29,"Hood River","Oregon","41027",2286,38
"22899",2021-12-29,"Jackson","Oregon","41029",26458,389
"22900",2021-12-29,"Jefferson","Oregon","41031",4426,69
"22901",2021-12-29,"Josephine","Oregon","41033",10949,266
"22902",2021-12-29,"Klamath","Oregon","41035",9361,167
"22903",2021-12-29,"Lake","Oregon","41037",1079,21
"22904",2021-12-29,"Lane","Oregon","41039",32031,382
"22905",2021-12-29,"Lincoln","Oregon","41041",3879,58
"22906",2021-12-29,"Linn","Oregon","41043",15901,206
"22907",2021-12-29,"Malheur","Oregon","41045",6016,94
"22908",2021-12-29,"Marion","Oregon","41047",41980,546
"22909",2021-12-29,"Morrow","Oregon","41049",2043,25
"22910",2021-12-29,"Multnomah","Oregon","41051",65174,902
"22911",2021-12-29,"Polk","Oregon","41053",8817,111
"22912",2021-12-29,"Sherman","Oregon","41055",198,3
"22913",2021-12-29,"Tillamook","Oregon","41057",2367,48
"22914",2021-12-29,"Umatilla","Oregon","41059",15542,187
"22915",2021-12-29,"Union","Oregon","41061",3517,63
"22916",2021-12-29,"Wallowa","Oregon","41063",782,13
"22917",2021-12-29,"Wasco","Oregon","41065",3312,48
"22918",2021-12-29,"Washington","Oregon","41067",45266,440
"22919",2021-12-29,"Wheeler","Oregon","41069",139,2
"22920",2021-12-29,"Yamhill","Oregon","41071",10451,157
"22921",2021-12-30,"Baker","Oregon","41001",2310,36
"22922",2021-12-30,"Benton","Oregon","41003",6767,43
"22923",2021-12-30,"Clackamas","Oregon","41005",35476,428
"22924",2021-12-30,"Clatsop","Oregon","41007",2830,36
"22925",2021-12-30,"Columbia","Oregon","41009",4755,61
"22926",2021-12-30,"Coos","Oregon","41011",6396,122
"22927",2021-12-30,"Crook","Oregon","41013",3650,60
"22928",2021-12-30,"Curry","Oregon","41015",2006,40
"22929",2021-12-30,"Deschutes","Oregon","41017",26067,215
"22930",2021-12-30,"Douglas","Oregon","41019",14269,315
"22931",2021-12-30,"Gilliam","Oregon","41021",197,4
"22932",2021-12-30,"Grant","Oregon","41023",1174,17
"22933",2021-12-30,"Harney","Oregon","41025",1254,34
"22934",2021-12-30,"Hood River","Oregon","41027",2304,38
"22935",2021-12-30,"Jackson","Oregon","41029",26640,390
"22936",2021-12-30,"Jefferson","Oregon","41031",4437,69
"22937",2021-12-30,"Josephine","Oregon","41033",10997,266
"22938",2021-12-30,"Klamath","Oregon","41035",9396,169
"22939",2021-12-30,"Lake","Oregon","41037",1081,21
"22940",2021-12-30,"Lane","Oregon","41039",32273,383
"22941",2021-12-30,"Lincoln","Oregon","41041",3915,58
"22942",2021-12-30,"Linn","Oregon","41043",15971,206
"22943",2021-12-30,"Malheur","Oregon","41045",6040,94
"22944",2021-12-30,"Marion","Oregon","41047",42126,547
"22945",2021-12-30,"Morrow","Oregon","41049",2049,25
"22946",2021-12-30,"Multnomah","Oregon","41051",65814,902
"22947",2021-12-30,"Polk","Oregon","41053",8857,111
"22948",2021-12-30,"Sherman","Oregon","41055",201,3
"22949",2021-12-30,"Tillamook","Oregon","41057",2382,49
"22950",2021-12-30,"Umatilla","Oregon","41059",15664,187
"22951",2021-12-30,"Union","Oregon","41061",3528,64
"22952",2021-12-30,"Wallowa","Oregon","41063",787,13
"22953",2021-12-30,"Wasco","Oregon","41065",3322,48
"22954",2021-12-30,"Washington","Oregon","41067",45682,442
"22955",2021-12-30,"Wheeler","Oregon","41069",139,2
"22956",2021-12-30,"Yamhill","Oregon","41071",10507,157
"22957",2021-12-31,"Baker","Oregon","41001",2310,36
"22958",2021-12-31,"Benton","Oregon","41003",6767,43
"22959",2021-12-31,"Clackamas","Oregon","41005",35476,428
"22960",2021-12-31,"Clatsop","Oregon","41007",2830,36
"22961",2021-12-31,"Columbia","Oregon","41009",4755,61
"22962",2021-12-31,"Coos","Oregon","41011",6396,122
"22963",2021-12-31,"Crook","Oregon","41013",3650,60
"22964",2021-12-31,"Curry","Oregon","41015",2006,40
"22965",2021-12-31,"Deschutes","Oregon","41017",26067,215
"22966",2021-12-31,"Douglas","Oregon","41019",14269,315
"22967",2021-12-31,"Gilliam","Oregon","41021",197,4
"22968",2021-12-31,"Grant","Oregon","41023",1174,17
"22969",2021-12-31,"Harney","Oregon","41025",1254,34
"22970",2021-12-31,"Hood River","Oregon","41027",2304,38
"22971",2021-12-31,"Jackson","Oregon","41029",26640,390
"22972",2021-12-31,"Jefferson","Oregon","41031",4437,69
"22973",2021-12-31,"Josephine","Oregon","41033",10997,266
"22974",2021-12-31,"Klamath","Oregon","41035",9396,169
"22975",2021-12-31,"Lake","Oregon","41037",1081,21
"22976",2021-12-31,"Lane","Oregon","41039",32273,383
"22977",2021-12-31,"Lincoln","Oregon","41041",3915,58
"22978",2021-12-31,"Linn","Oregon","41043",15971,206
"22979",2021-12-31,"Malheur","Oregon","41045",6040,94
"22980",2021-12-31,"Marion","Oregon","41047",42126,547
"22981",2021-12-31,"Morrow","Oregon","41049",2049,25
"22982",2021-12-31,"Multnomah","Oregon","41051",65814,902
"22983",2021-12-31,"Polk","Oregon","41053",8857,111
"22984",2021-12-31,"Sherman","Oregon","41055",201,3
"22985",2021-12-31,"Tillamook","Oregon","41057",2382,49
"22986",2021-12-31,"Umatilla","Oregon","41059",15664,187
"22987",2021-12-31,"Union","Oregon","41061",3528,64
"22988",2021-12-31,"Wallowa","Oregon","41063",787,13
"22989",2021-12-31,"Wasco","Oregon","41065",3322,48
"22990",2021-12-31,"Washington","Oregon","41067",45682,442
"22991",2021-12-31,"Wheeler","Oregon","41069",139,2
"22992",2021-12-31,"Yamhill","Oregon","41071",10507,157
"22993",2022-01-01,"Baker","Oregon","41001",2310,36
"22994",2022-01-01,"Benton","Oregon","41003",6767,43
"22995",2022-01-01,"Clackamas","Oregon","41005",35476,428
"22996",2022-01-01,"Clatsop","Oregon","41007",2830,36
"22997",2022-01-01,"Columbia","Oregon","41009",4755,61
"22998",2022-01-01,"Coos","Oregon","41011",6396,122
"22999",2022-01-01,"Crook","Oregon","41013",3650,60
"23000",2022-01-01,"Curry","Oregon","41015",2006,40
"23001",2022-01-01,"Deschutes","Oregon","41017",26067,215
"23002",2022-01-01,"Douglas","Oregon","41019",14269,315
"23003",2022-01-01,"Gilliam","Oregon","41021",197,4
"23004",2022-01-01,"Grant","Oregon","41023",1174,17
"23005",2022-01-01,"Harney","Oregon","41025",1254,34
"23006",2022-01-01,"Hood River","Oregon","41027",2304,38
"23007",2022-01-01,"Jackson","Oregon","41029",26640,390
"23008",2022-01-01,"Jefferson","Oregon","41031",4437,69
"23009",2022-01-01,"Josephine","Oregon","41033",10997,266
"23010",2022-01-01,"Klamath","Oregon","41035",9396,169
"23011",2022-01-01,"Lake","Oregon","41037",1081,21
"23012",2022-01-01,"Lane","Oregon","41039",32273,383
"23013",2022-01-01,"Lincoln","Oregon","41041",3915,58
"23014",2022-01-01,"Linn","Oregon","41043",15971,206
"23015",2022-01-01,"Malheur","Oregon","41045",6040,94
"23016",2022-01-01,"Marion","Oregon","41047",42126,547
"23017",2022-01-01,"Morrow","Oregon","41049",2049,25
"23018",2022-01-01,"Multnomah","Oregon","41051",65814,902
"23019",2022-01-01,"Polk","Oregon","41053",8857,111
"23020",2022-01-01,"Sherman","Oregon","41055",201,3
"23021",2022-01-01,"Tillamook","Oregon","41057",2382,49
"23022",2022-01-01,"Umatilla","Oregon","41059",15664,187
"23023",2022-01-01,"Union","Oregon","41061",3528,64
"23024",2022-01-01,"Wallowa","Oregon","41063",787,13
"23025",2022-01-01,"Wasco","Oregon","41065",3322,48
"23026",2022-01-01,"Washington","Oregon","41067",45682,442
"23027",2022-01-01,"Wheeler","Oregon","41069",139,2
"23028",2022-01-01,"Yamhill","Oregon","41071",10507,157
"23029",2022-01-02,"Baker","Oregon","41001",2310,36
"23030",2022-01-02,"Benton","Oregon","41003",6767,43
"23031",2022-01-02,"Clackamas","Oregon","41005",35476,428
"23032",2022-01-02,"Clatsop","Oregon","41007",2830,36
"23033",2022-01-02,"Columbia","Oregon","41009",4755,61
"23034",2022-01-02,"Coos","Oregon","41011",6396,122
"23035",2022-01-02,"Crook","Oregon","41013",3650,60
"23036",2022-01-02,"Curry","Oregon","41015",2006,40
"23037",2022-01-02,"Deschutes","Oregon","41017",26067,215
"23038",2022-01-02,"Douglas","Oregon","41019",14269,315
"23039",2022-01-02,"Gilliam","Oregon","41021",197,4
"23040",2022-01-02,"Grant","Oregon","41023",1174,17
"23041",2022-01-02,"Harney","Oregon","41025",1254,34
"23042",2022-01-02,"Hood River","Oregon","41027",2304,38
"23043",2022-01-02,"Jackson","Oregon","41029",26640,390
"23044",2022-01-02,"Jefferson","Oregon","41031",4437,69
"23045",2022-01-02,"Josephine","Oregon","41033",10997,266
"23046",2022-01-02,"Klamath","Oregon","41035",9396,169
"23047",2022-01-02,"Lake","Oregon","41037",1081,21
"23048",2022-01-02,"Lane","Oregon","41039",32273,383
"23049",2022-01-02,"Lincoln","Oregon","41041",3915,58
"23050",2022-01-02,"Linn","Oregon","41043",15971,206
"23051",2022-01-02,"Malheur","Oregon","41045",6040,94
